"r0" "rhat_sup_w" "rhat_ssl_w" "rhat_ns_w"
"1" 0.0664003388073833 0.538782163936698 0.482190894407335 0.338846311309887
"2" 0.0921587373156881 0.223126584083788 0.193144277393767 0.276794931268158
"3" 0.0876154192752472 -0.4454400587196 -0.051371237814714 0.0538952217016909
"4" 0.0602618204313022 0.396607084649108 0.00347042013506614 -0.114081117584345
"5" 0.0746016174581066 -0.198050819011158 -0.0603157976069126 -0.0255154570522564
"6" 0.0828806606207342 0.149334105728466 0.185705556524293 0.203361564384785
"7" 0.0891294531142871 -0.17707027290147 0.00112817328779362 0.0487506475616443
"8" 0.070447155166937 -0.290469500345744 -0.222092086001153 -0.0244939312932528
"9" 0.077409907678421 0.361766794882621 0.0970675628282375 0.190919332159604
"10" 0.0770411822862765 0.314881462333968 0.287397684301535 0.413095869660239
"11" 0.087039659415543 -0.0392534472884807 -0.0773932292084273 -0.058687547026784
"12" 0.0653283062641321 0.508042263124462 0.364816203843519 0.489019858245582
"13" 0.0790320870257926 -0.0929701908331828 0.190804629583348 0.321301562191681
"14" 0.0860146130947557 0.581600213589401 0.288931387147183 0.155177555383791
"15" 0.080625277315909 0.43563364901802 0.236073368486535 0.246923526725832
"16" 0.0589686061636113 -0.0223175664172466 0.21953644607646 0.410774585806891
"17" 0.0679911612230969 0.451635726605403 0.184462333296248 0.211199884979124
"18" 0.0795899624290359 -0.105447365006924 0.0118699978800416 0.103391283246948
"19" 0.0810575552932728 -0.181541679128624 -0.00442269528419106 0.031265964915992
"20" 0.0689086599769433 0.120304008516712 0.0847599467715677 -0.0473842595626382
"21" 0.0673642623468698 0.337954369301519 -0.0119812813793904 0.0407581708933996
"22" 0.0787895125061446 0.230957024343884 0.0589319368633436 -0.039929772830273
"23" 0.0799179579021621 0.277333609102143 0.174089869851688 0.0517990125350247
"24" 0.0767880068311413 0.117842051794903 0.111045284498069 0.095467131586477
"25" 0.087636346387814 -0.529123799431156 -0.109205752704911 0.0679518373045891
"26" 0.0773270330567214 0.483464428788158 0.288037431796699 0.271506178951508
"27" 0.073740554460617 -0.490694831151978 -0.0735900332862463 0.047248599064947
"28" 0.0829566752706563 0.212241845377703 0.093754351534237 0.177388598271657
"29" 0.080497078283102 0.142509193261425 -0.09190268184953 -0.162571185887885
"30" 0.0986813914721689 0.305253445730443 0.28596302661711 -0.00645647658650185
"31" 0.089292214084137 0.747174589631693 0.155502872048119 0.170942144659908
"32" 0.0942027625145697 -0.305007068255941 0.0117229328663772 0.0953149018831538
"33" 0.0901632435421709 -0.00639094810236896 0.0836737397465241 0.208451217741698
"34" 0.0800464453203366 -0.25076623883769 -0.209382307482614 -0.148715224788668
"35" 0.076917703382449 -0.1180559154117 -0.0443692671173091 0.0641159711039379
"36" 0.0803597836455749 -0.448348801691365 -0.301523587795082 -0.187919635731166
"37" 0.0890395178612731 0.268311036607887 0.284519826255865 0.552281040290883
"38" 0.0723621395235959 -0.392105988015071 -0.307028173945482 -0.197728351803304
"39" 0.0830718646887164 0.0313084616965645 0.107659525227834 0.0611278261276161
"40" 0.0818781062365905 0.0919645492300414 0.113256319671143 0.116524356803305
"41" 0.0824943074648859 -0.392831477830444 -0.190257258318507 -0.245244795611896
"42" 0.0829864618435575 -0.342997987137956 -0.101528048407335 -0.114821998205369
"43" 0.0867729958907385 0.017169004757403 0.0275583410112329 -0.0465470336329286
"44" 0.0672074425087681 -0.102022007822583 -0.077445397291844 -0.133987216245379
"45" 0.0773863585766738 0.176734558427551 -0.0533781606259954 -0.0623035600479529
"46" 0.0788007024784136 -0.00666415946844835 0.0724545099591739 0.18768930195066
"47" 0.0688647041212226 0.043648384062151 -0.102677786240631 -0.00830689229207609
"48" 0.0736646618994784 -0.18438180995174 0.119457858049026 0.362095848013182
"49" 0.0663559296558612 -0.02227479266848 -0.0415662936087956 0.172097235318384
"50" 0.0890633091708027 0.161679708113318 -0.0737413237005216 -0.167230859496059
"51" 0.0761322715725605 0.0836631664065797 0.250334944962383 0.213593797743922
"52" 0.0841790683030303 0.342704891899991 0.179520956648318 0.202999677549812
"53" 0.073405243258072 -0.129538086913633 -0.0955039772774067 -0.15592410337559
"54" 0.0581755130383942 -0.06449244619711 0.0238688876552904 0.236717011726278
"55" 0.0636803963934689 0.552810881265273 0.369922117086046 0.371716461564294
"56" 0.0653543088831586 -0.0343653071419253 -0.0152252021945783 0.0978807252232901
"57" 0.0834047456710478 -0.117922932739768 0.105692955723974 0.0947055856455314
"58" 0.0790990507588777 -0.0216484189162192 0.186255468218488 0.252797207562307
"59" 0.0708740523110499 0.802919440235046 0.515706867723213 0.403478738937546
"60" 0.0722889731840345 -0.0304423557923121 0.00987793376575868 0.130557359795886
"61" 0.0715981315166556 0.353407417001391 0.199071017730177 0.167439169152632
"62" 0.0636704842443625 -0.166925117680104 0.116943868323209 0.159809848062071
"63" 0.0750174494061905 -0.206225845110867 -0.401570490956996 -0.604157561487972
"64" 0.0783372255613761 -0.211661856476009 -0.222470927918639 -0.249568256160259
"65" 0.0611823345126673 -0.472440403056134 -0.256438825448331 -0.0811589326718508
"66" 0.0850872388197885 -0.0162395144099115 0.0468526560268451 0.0999387441204518
"67" 0.0905281694463207 0.582124678380805 0.139667301216648 0.0992154083841999
"68" 0.0750268173696258 -0.763214312693226 -0.444961548734468 -0.661299962462083
"69" 0.0681226756239634 0.333742908773734 0.293078072018018 0.222188774415079
"70" 0.0720421090073946 0.0526563057367408 0.164759318911671 0.226333175680203
"71" 0.0931904540813034 -0.192957190760798 -0.166955674267654 -0.199978995777431
"72" 0.0802481182239833 -0.228869207971896 -0.231532151352366 -0.211827862659541
"73" 0.0794475734554581 -0.175033359339207 -0.0413970770227734 -0.130731833190761
"74" 0.0799683220218069 0.576670060107894 0.077084902961202 -0.118340311171282
"75" 0.0762497489331402 0.25682844948793 0.240528115859655 0.319845421479455
"76" 0.0847574718779453 -0.074762564264793 0.372786118113486 0.349497194564895
"77" 0.0706154310229263 0.116220406213071 0.206293663592341 0.147235774377484
"78" 0.0804468706988651 0.207609109525808 -0.0616798214822549 -0.309828457198476
"79" 0.0871517780177628 -0.28034463681278 0.0199458266817801 0.0401814300860207
"80" 0.0831781639033708 -0.430538113222212 -0.0900486040655029 -0.16605617537994
"81" 0.0758417244153089 0.334278367646601 0.0681648275359196 0.308770200779383
"82" 0.0792855067292822 0.259490899666978 0.0895316929112491 -0.0030852206918628
"83" 0.0730144206894466 -0.0455534077296906 0.00934221828611387 0.131633984094727
"84" 0.0685324756971012 -0.0784645804141984 0.0935127410243412 0.220986007346821
"85" 0.0799066582929721 -0.535315737590038 -0.238785422536491 -0.251240786342673
"86" 0.0695027658401158 -0.0762669631900856 -0.0032383040985372 0.179149877206454
"87" 0.0933490788188884 0.279785674635615 0.165386226228074 0.214277554284141
"88" 0.0868935438995547 1.03172110360858 0.257551130413942 0.222869112331953
"89" 0.0738096184102022 0.0227660673532918 0.0559971613011304 0.162810787472478
"90" 0.0819756384667759 -0.059674994861771 -0.0721934818749601 -0.00891555917871677
"91" 0.069113319080391 -0.0601127732456789 -0.0344592919422776 -0.371897521396962
"92" 0.0841878017625959 -0.141154940801652 -0.125060239163784 -0.0151716901893033
"93" 0.0777760345501979 -0.125999893760403 -0.00336917187271882 0.0204346305599826
"94" 0.0676795988087065 -0.534842368259713 -0.0623999871481305 0.034675100337505
"95" 0.0614930803694341 0.141872997716145 0.0600287963258699 0.371939906226963
"96" 0.0938271647219524 -0.0714115136072083 -0.132292116597483 -0.203370836559703
"97" 0.0870401659090411 0.430713366754606 0.314006070586645 0.088235422639956
"98" 0.0806345921325323 0.344408424337705 0.138630698397735 0.118355794833787
"99" 0.0671066479068526 -0.290459797053286 -0.300513823474425 -0.599564956835158
"100" 0.0777664626407457 0.491222590791383 0.171284870899216 0.362648012084436
"101" 0.0640541943398293 -0.00301669970550081 0.127256158921504 0.181831638407541
"102" 0.0658949386996526 0.0962564549419845 -0.0977021873408209 -0.265164440439698
"103" 0.0660915269386792 0.108648187981217 -0.0411184709498243 -0.125302502906973
"104" 0.0810766729871963 -0.0895600610754077 -0.0382579354246039 0.182259868156181
"105" 0.0777234793204186 0.14703734339934 0.113608147887051 0.243739710314515
"106" 0.0774321948506791 0.395522940717947 0.123487558179325 0.0280806762000316
"107" 0.0818432026570531 0.200596814464953 0.295787675793146 0.20495036172679
"108" 0.0899048401650951 0.541675213121896 0.238835009428608 -0.139967440960076
"109" 0.0734817211777416 0.253792431515026 0.0846716538280941 -0.164109102355109
"110" 0.0600030440472162 0.186204666961893 0.338327824825378 0.191357409973314
"111" 0.0719862082218024 0.10572601694972 0.199043186504547 0.124485839088565
"112" 0.0890090681094398 -0.0927054165583989 0.085600230303846 0.0105353774513347
"113" 0.0688352102401031 -0.0137224928045209 -0.0743731397030398 -0.0556511099880323
"114" 0.0820186800087864 -0.094443013293686 -0.0432014135657641 -0.183875059268091
"115" 0.0749939682826273 0.13714418312833 0.22198424639256 -0.0836734766425959
"116" 0.0829510601253544 -0.457685610081485 0.00933241248348768 0.198389245486081
"117" 0.0937719879542376 0.418742467814797 0.456974459839652 0.405000203084712
"118" 0.0659110854872213 -0.71384980182114 -0.337263549332364 -0.227401244741452
"119" 0.067969335054742 0.782057470549305 0.396218215087048 0.201341427283498
"120" 0.089282334425443 0.283480981289842 0.243296177878615 0.317213253504434
"121" 0.0676254172505218 0.118676676490266 0.0967450547631595 -0.0690055404114579
"122" 0.0678596366053732 -0.182563201944686 -0.0287254153220783 -0.0629162249968785
"123" 0.0896276936724458 0.372837552473127 0.0507365041272773 -0.0825537735901803
"124" 0.0870201419286807 -0.394355798220943 0.0367418938853246 0.187217099433007
"125" 0.0891010098526295 0.281580049189539 0.0727390183104618 0.143779230959926
"126" 0.0834418446606176 0.121318813368527 0.217840369828989 0.334730076995667
"127" 0.0886896429043037 -0.0328179982649661 0.126136383054144 0.236018443315244
"128" 0.0832239833537491 0.0010600015152287 -0.144063823760728 -0.178374765025975
